objectid,filename,title,description,subject,creator,source,rightsstatement,type,latitude,longitude,format,date,location,identifier,language,rights
GIB001000054027,https://archive.org/download/GIB001000054027/GIB001000054027.jpg,"Lincoln Cathedral, Lincoln Cath [Cathedral] N.E [north east] Transept Apse Chapel, Cut centering tie beam.",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054028,https://archive.org/download/GIB001000054028/GIB001000054028.jpg,"Lincoln Cathedral, Lincoln Cath [Cathedral] Nave roof from W [west] end",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054029,https://archive.org/download/GIB001000054029/GIB001000054029.jpg,"Lincoln Cathedral, Lincoln Cath [Cathedral]. Angel choir Edward + Eleanor",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054030,https://archive.org/download/GIB001000054030/GIB001000054030.jpg,"Lincoln Cathedral, Lincoln Cathedral 5958 Norman font",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665. Copyright: Woodmansterne Limited Watford,Religious; Object,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054031,https://archive.org/download/GIB001000054031/GIB001000054031.jpg,"Lincoln Cathedral, Lincoln Cathedral 5952 Lantern",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054032,https://archive.org/download/GIB001000054032/GIB001000054032.jpg,"Lincoln Cathedral, Lincoln Cath [Cathedral] Chapter House",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054033,https://archive.org/download/GIB001000054033/GIB001000054033.jpg,"Lincoln Cathedral, Lincoln Cathedral Chapter House 1220-35",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054034,https://archive.org/download/GIB001000054034/GIB001000054034.jpg,"Lincoln Cathedral, Lincoln St Hugh's Choir - Aisle, Cut off centering beams/ties wood",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054035,https://archive.org/download/GIB001000054035/GIB001000054035.jpg,"Lincoln Cathedral, Lincoln Cath [Cathedral]. Centering tie N.E [north east] transept / Hugh's choir aisle. Aisle side",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054036,https://archive.org/download/GIB001000054036/GIB001000054036.jpg,"Lincoln Cathedral, Lincoln Cath [Cathedral] tower from S.E [south east]",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054037,https://archive.org/download/GIB001000054037/GIB001000054037.jpg,"Lincoln Cathedral, Lincoln Cathedral 594B6 Entrance to South Choir Aisle",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054038,https://archive.org/download/GIB001000054038/GIB001000054038.jpg,"Lincoln Cathedral, Lincoln Cath [Cathedral] angel choir- Edward + Eleanor",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054039,https://archive.org/download/GIB001000054039/GIB001000054039.jpg,"Lincoln Cathedral, Lincoln Cath [cathedral]  5955 Angel Choir 1256-80",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054040,https://archive.org/download/GIB001000054040/GIB001000054040.jpg,"Lincoln Cathedral, Lincoln Cathedral 594B4 Edward I  and Eleanor of Castile",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054041,https://archive.org/download/GIB001000054041/GIB001000054041.jpg,"Lincoln Cathedral, Lincoln Cathedral Nave + W [west] Chapel S [south]",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054042,https://archive.org/download/GIB001000054042/GIB001000054042.jpg,"Lincoln Cathedral, Lincoln - Tower from s.w. [south-west] 1238-55, + 1307-11",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054043,https://archive.org/download/GIB001000054043/GIB001000054043.jpg,"Lincoln Cathedral, Lincoln Cathedral, Front of Door, N.E [north east] Transept, to cloister 1220/30 'C' hinges with curls",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000054044,https://archive.org/download/GIB001000054044/GIB001000054044.jpg,"Lincoln Cathedral, Lincoln C11 West Front",In package titled: Lincoln Cathedral. Latitude: 53.234423. Longitude: -0.53662665. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.23442,-0.53663,image/jpeg,,,,,
GIB001000055001,https://archive.org/download/GIB001000055001/GIB001000055001.jpg,"Compton Ch, Compton Ch. [Church] Norman Guard Rail Capital Leaf",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000055002,https://archive.org/download/GIB001000055002/GIB001000055002.jpg,"Compton Ch, Compton Ch. [Church] From s.w. [south-west]",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000055003,https://archive.org/download/GIB001000055003/GIB001000055003.jpg,"Compton Ch, Compton Ch. [Church] From n. [north] side",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000055004,https://archive.org/download/GIB001000055004/GIB001000055004.jpg,"Compton Ch, Compton Ch. [Church] From s.e. [south-east] side - Dec [Decorated] Aisle + Stairway to Upper Chancel Chap [Chapel]",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000055005,https://archive.org/download/GIB001000055005/GIB001000055005.jpg,"Compton Ch, Compton Church int. [interior] - Upper + Lower Chancel",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000055006,https://archive.org/download/GIB001000055006/GIB001000055006.jpg,"Compton Ch, Compton Chancel with Upper + Lower floors. Norman Guard Rail",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000055007,https://archive.org/download/GIB001000055007/GIB001000055007.jpg,"Compton Ch, Compton Ch. [Church] Capitals of h. rail [handrail]",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000055008,https://archive.org/download/GIB001000055008/GIB001000055008.jpg,"Compton Ch, Compton Ch. [Church] Nave - Chancel",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000055009,https://archive.org/download/GIB001000055009/GIB001000055009.jpg,"Compton Ch, Compton Ch. [Church] Norman Guard Rail - Capital Crocket",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000055010,https://archive.org/download/GIB001000055010/GIB001000055010.jpg,"Compton Ch, Compton Ch. [Church] - Capital - Norm [Norman] Rail",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000055011,https://archive.org/download/GIB001000055011/GIB001000055011.jpg,"Compton Ch, Compton Ch. [Church] - twr [tower] with broach spire shing [shingled]",In package titled: Compton Ch. Latitude: 51.214505. Longitude: -0.63483623. church has a wood shingled broach spire,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.21451,-0.63484,image/jpeg,,,,,
GIB001000056001,https://archive.org/download/GIB001000056001/GIB001000056001.jpg,"Defynnog Brecknockshire, Powys], Defynnog","In package titled: Defynnog Brecknockshire, Powys]. Latitude: 51.937449. Longitude: -3.5632552.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.93745,-3.56326,image/jpeg,,,,,
GIB001000056002,https://archive.org/download/GIB001000056002/GIB001000056002.jpg,"Defynnog Brecknockshire, Powys], Defynnog Window, Celtic Church","In package titled: Defynnog Brecknockshire, Powys]. Latitude: 51.937449. Longitude: -3.5632552.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.93745,-3.56326,image/jpeg,,,,,
GIB001000056003,https://archive.org/download/GIB001000056003/GIB001000056003.jpg,"Defynnog Brecknockshire, Powys], Defynnog C5/6 stone, Rugniatio [F1] Li Vedoni","In package titled: Defynnog Brecknockshire, Powys]. Latitude: 51.937449. Longitude: -3.5632552.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.93745,-3.56326,image/jpeg,,,,,
GIB001000057001,https://archive.org/download/GIB001000057001/GIB001000057001.jpg,"[Notre Dame], Notre Dame",In package titled: [Notre Dame]. Latitude: 46.5832. Longitude: 0.344.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,46.5832,0.344,image/jpeg,,,,,
GIB001000058001,https://archive.org/download/GIB001000058001/GIB001000058001.jpg,"Kirkdale, Kirkdale Sundial",In package titled: Kirkdale. Latitude: 54.339469. Longitude: -0.91964361.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.33947,-0.91964,image/jpeg,,,,,
GIB001000058002,https://archive.org/download/GIB001000058002/GIB001000058002.jpg,"Kirkdale, Kirkdale - Cross in tower wall",In package titled: Kirkdale. Latitude: 54.339469. Longitude: -0.91964361.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.33947,-0.91964,image/jpeg,,,,,
GIB001000058003,https://archive.org/download/GIB001000058003/GIB001000058003.jpg,"Kirkdale, Kirkdale",In package titled: Kirkdale. Latitude: 54.339469. Longitude: -0.91964361.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.33947,-0.91964,image/jpeg,,,,,
GIB001000058004,https://archive.org/download/GIB001000058004/GIB001000058004.jpg,"Kirkdale, Kirkdale tower arch",In package titled: Kirkdale. Latitude: 54.339469. Longitude: -0.91964361.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.33947,-0.91964,image/jpeg,,,,,
GIB001000059001,https://archive.org/download/GIB001000059001/GIB001000059001.jpg,"Brockhampton 
CH Lethaby, Brockhampton Ch [Church]. Lethaby","In package titled: Brockhampton 
CH Lethaby. Latitude: 51.986528. Longitude: -2.5925749.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.98653,-2.59257,image/jpeg,,,,,
GIB001000059002,https://archive.org/download/GIB001000059002/GIB001000059002.jpg,"Brockhampton 
CH Lethaby, Brockhampton Ch [Church]. Lethaby","In package titled: Brockhampton 
CH Lethaby. Latitude: 51.986528. Longitude: -2.5925749.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.98653,-2.59257,image/jpeg,,,,,
GIB001000059003,https://archive.org/download/GIB001000059003/GIB001000059003.jpg,"Brockhampton 
CH Lethaby, Brockhampton Ch [Church]. Lethaby","In package titled: Brockhampton 
CH Lethaby. Latitude: 51.986528. Longitude: -2.5925749.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.98653,-2.59257,image/jpeg,,,,,
